RegNo,HerdCode,CalvePeriod,CalveDate,SingleDouble,Sex1,Weight1,CalveCondition1,Sex2,Weight2,CalveCondition2,SpermNo,CalveState,registerdatejalali
3.64099E+14,,6,1391/05/21,1,1,39,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1386/05/02,1,1,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/04/24,1,2,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1386/04/08,1,2,38,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/04/08,1,1,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1388/06/21,1,1,41,999,999,0,999,0,999,
3.64099E+14,,4,1389/11/11,2,1,39,1,2,30,999,0,1,
3.64099E+14,,5,1390/12/23,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/04/23,1,2,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/03/24,1,2,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,4,1389/05/15,1,2,32,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1390/06/26,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1386/04/30,1,2,41,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/10/05,1,1,40,1,999,999,1,3.64099E+14,1,
3.64099E+14,,3,1389/11/10,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1386/03/25,1,1,41,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/03/22,1,2,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,3,1388/03/05,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1389/04/02,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1390/07/17,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,6,1391/10/10,1,2,39,999,999,999,999,2.50002E+14,1,
3.64099E+14,,7,1393/02/30,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/05/30,1,1,40,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/05/06,1,2,40,1,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1388/09/06,1,1,41,1,999,999,999,0,1,
3.64099E+14,,4,1389/09/02,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1390/10/02,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,6,1391/12/09,1,1,999,1,999,999,999,0,1,
3.64099E+14,,7,1392/12/06,1,1,999,1,999,999,999,0,1,
3.64099E+14,,8,1394/04/27,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/08/16,1,1,42,1,999,0,999,0,999,
3.64099E+14,,2,1388/10/01,999,999,999,999,999,999,999,0,999,
3.64099E+14,,3,1389/10/13,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1391/02/19,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/05/29,1,1,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1386/06/25,1,1,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1389/03/09,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1386/10/21,1,2,40,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1387/12/02,1,1,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1386/09/23,1,1,46,1,999,0,999,0,999,
3.64099E+14,,2,1388/10/03,1,2,40,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/10/14,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1386/10/27,1,2,41,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1387/01/10,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/08/06,1,2,33,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/12/25,1,2,33,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/12/22,1,2,38,999,999,999,999,2.50004E+14,1,
3.64099E+14,,5,1391/12/25,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1393/03/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/10/02,1,1,42,1,999,0,999,0,999,
3.64099E+14,,3,1389/03/21,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1390/06/01,1,2,37,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1386/12/29,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/11/14,1,2,41,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/11/08,1,2,41,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/10/13,1,1,38,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1391/12/19,1,2,999,1,999,999,999,1.24E+14,1,
3.64099E+14,,6,1393/03/03,1,2,45,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/01/01,1,1,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/02/01,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/03/08,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1390/03/20,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1391/05/12,1,2,40,1,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1392/10/30,1,1,999,1,999,999,999,0,1,
3.64099E+14,,7,1394/07/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,8,1395/11/07,1,2,43,999,999,999,999,3.64099E+14,1,1395/12/18
3.64099E+14,,1,1387/03/11,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/02/02,1,2,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1389/07/10,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1386/12/23,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,3,1389/03/12,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/03/20,1,1,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/06/23,1,2,40,999,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1389/06/30,1,2,39,1,999,999,999,1.24E+14,1,
3.64099E+14,,4,1390/07/29,1,1,31,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1386/12/04,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/04/11,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1390/05/06,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1386/12/14,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1387/02/21,1,2,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,3,1389/04/03,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1390/03/14,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1389/04/01,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/02/27,1,1,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/03/04,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1389/03/31,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/02/27,1,2,48.5,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1391/09/15,1,2,40,999,999,999,999,2.50002E+14,1,
3.64099E+14,,6,1392/10/07,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/05/18,1,1,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1389/05/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1390/04/21,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1391/04/18,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1387/04/29,1,1,40,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/07/01,2,1,35,999,1,35,999,0,999,
3.64099E+14,,3,1389/10/20,2,2,30,4,2,28,4,3.64099E+14,999,
3.64099E+14,,4,1391/03/13,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/03/11,1,1,41,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/03/04,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1389/05/17,2,1,30,1,2,32,999,0,1,
3.64099E+14,,4,1390/05/31,1,2,38,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1391/07/25,2,2,31,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1390/03/10,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1391/03/01,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1392/06/16,1,2,36,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/03/23,1,1,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1387/03/24,1,2,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/06/15,1,1,42,999,999,0,999,3.64099E+14,999,
3.64099E+14,,3,1389/09/29,1,2,43.5,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1387/04/25,1,2,41,1,999,0,999,1.24E+14,999,
3.64099E+14,,2,1388/03/17,1,2,33,1,999,9999,999,3.64099E+14,999,
3.64099E+14,,1,1388/02/09,1,2,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1387/09/04,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/07/15,1,999,999,999,999,999,999,0,999,
3.64099E+14,,1,1387/06/23,1,1,44,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/09/01,1,1,40,1,999,999,999,0,1,
3.64099E+14,,3,1389/09/02,1,999,999,4,999,999,999,0,999,
3.64099E+14,,4,1390/08/14,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1392/02/19,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1389/05/26,1,999,999,1,999,999,999,0,999,
3.64099E+14,,1,1387/09/30,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1387/06/16,1,1,0,4,999,0,999,1.24E+14,999,
3.64099E+14,,2,1388/08/22,1,1,40,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/10/29,2,1,38,1,1,35,3,3.64099E+14,1,
3.64099E+14,,1,1387/08/04,1,1,42,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/12/09,2,1,32,1,3,32,999,0,1,
3.64099E+14,,3,1389/11/19,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/03/24,1,2,35,999,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1392/06/25,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1387/09/28,1,2,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/08/20,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/12/13,1,2,38,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1387/08/28,1,2,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/09/21,1,1,40,1,999,999,999,0,1,
3.64099E+14,,3,1389/08/18,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/10/13,2,1,30,1,2,30,1,8.4E+14,1,
3.64099E+14,,5,1391/10/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1392/12/09,2,2,999,1,1,999,1,0,1,
3.64099E+14,,7,1394/04/12,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1387/08/29,1,1,44,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/10/01,1,2,41,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/09/17,1,2,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/10/10,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1387/08/09,1,1,41,1,999,0,999,1.24E+14,999,
3.64099E+14,,2,1388/07/19,1,999,999,999,999,999,999,0,999,
3.64099E+14,,3,1389/07/29,1,2,35,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1388/01/27,1,2,42,1,999,0,999,1.24E+14,999,
3.64099E+14,,1,1387/10/24,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/10/27,1,2,35,1,999,999,1,3.64099E+14,1,
3.64099E+14,,3,1389/10/19,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/11/04,1,1,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/10/14,1,2,39,1,999,999,1,3.64099E+14,1,
3.64099E+14,,3,1390/01/14,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1387/08/20,1,2,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/07/10,1,2,41,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/09/11,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/10/15,1,1,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1387/12/19,1,1,44,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1388/12/03,1,2,40,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/10/17,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/12/27,1,1,40,1,999,999,999,0,1,
3.64099E+14,,3,1390/03/24,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1391/03/20,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1392/07/26,1,2,37,999,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1393/11/25,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/10/14,1,1,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1387/11/21,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1387/12/01,1,2,36,1,999,0,999,3.64099E+14,999,
3.64099E+14,,1,1388/01/04,1,2,41,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1388/12/06,1,1,40,1,999,999,999,0,1,
3.64099E+14,,3,1391/01/15,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1387/12/24,1,2,43,1,999,0,999,3.64099E+14,999,
3.64099E+14,,2,1389/01/26,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1390/01/16,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/03/09,999,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1392/05/17,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1393/07/29,2,2,999,1,1,999,1,0,1,
3.64099E+14,,7,1394/11/17,1,1,999,1,999,999,999,0,1,
3.64099E+14,,8,1396/02/20,1,2,43,999,999,999,999,3.64099E+14,1,1396/03/10
3.64099E+14,,1,1387/12/05,1,1,40,1,999,0,999,1.24E+14,999,
3.64099E+14,,2,1389/02/31,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/02/10,1,2,41,1,999,0,999,1.24E+14,999,
3.64099E+14,,2,1389/01/30,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1389/12/29,1,2,37,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1390/12/23,1,2,39,999,999,999,999,8.4E+14,1,
3.64099E+14,,5,1392/03/23,2,1,999,1,3,999,1,0,1,
3.64099E+14,,6,1393/08/15,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/01/03,1,1,42,1,999,0,999,8.4E+14,999,
3.64099E+14,,1,1387/12/13,1,2,40,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/10/06,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/01/20,1,1,44,1,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/01/14,1,1,40,1,999,999,999,0,1,
3.64099E+14,,3,1390/05/23,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/06/21,1,2,39,1,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1392/05/31,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1393/05/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,7,1394/05/04,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1389/04/01,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1390/04/06,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1389/04/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1389/06/02,1,2,42.5,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/05/25,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1391/04/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1392/04/27,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,6,1393/09/07,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/09/12,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1389/08/26,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/08/11,1,1,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/11/16,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1393/02/18,1,2,44,999,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1394/03/15,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1388/06/06,1,1,43,999,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/09/13,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/09/04,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/08/10,1,1,999,999,999,999,999,0,1,
3.64099E+14,,5,1392/05/01,999,999,999,999,999,999,999,0,999,
3.64099E+14,,6,1393/06/25,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1389/05/23,2,1,30,1,2,30,999,0,1,
3.64099E+14,,3,1390/10/27,1,2,38,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1388/06/19,1,2,40,999,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/11/11,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/10/25,1,1,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/09/12,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1392/09/08,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/06/19,1,1,40,999,999,0,999,8.4E+14,999,
3.64099E+14,,2,1389/08/02,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1390/08/14,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/08/17,1,2,38,999,999,999,999,8.4E+14,1,
3.64099E+14,,5,1392/11/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1393/11/17,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1388/08/11,1,1,40,1,999,999,999,0,1,
3.64099E+14,,1,1389/11/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1391/11/24,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1392/11/07,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1388/09/25,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1389/09/13,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1390/11/01,1,2,41,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1391/10/07,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1388/11/27,1,2,999,4,999,999,999,0,999,
3.64099E+14,,2,1390/01/09,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/08/22,1,1,999,999,999,999,999,0,1,
3.64099E+14,,1,1389/03/11,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/02/27,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/02/31,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/02/27,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/04/17,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/03/18,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/05/15,1,1,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1392/06/14,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1393/08/02,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1394/09/02,1,2,43,999,999,999,999,8.40003E+14,1,
3.64099E+14,,7,1396/03/03,1,2,40,999,999,999,999,3.64099E+14,1,1396/05/02
3.64099E+14,,1,1389/05/27,1,2,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/05/04,1,1,42,1,999,999,999,0,1,
3.64099E+14,,1,1389/05/07,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1390/04/14,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/06/11,1,2,999,1,999,999,999,0,1,
3.64099E+14,,1,1389/04/29,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/04/13,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/03/23,2,1,40,1,2,30,1,8.4E+14,1,
3.64099E+14,,3,1391/11/08,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1389/05/04,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/06/29,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1391/07/13,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1392/07/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1393/07/22,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1394/06/23,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,7,1395/07/05,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,8,1396/07/23,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1389/02/10,999,999,999,4,999,999,999,0,999,
3.64099E+14,,2,1390/09/13,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1392/01/15,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1392/12/25,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1394/12/26,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1389/03/17,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/02/24,1,2,30,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/05/26,2,2,33,1,1,33,1,8.4E+14,1,
3.64099E+14,,4,1392/06/29,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1389/05/17,1,2,37,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/05/13,1,2,41,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/06/19,2,2,999,1,1,999,4,0,1,
3.64099E+14,,1,1389/04/17,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/03/31,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/03/24,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/05/09,1,2,35,999,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/09/09,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1393/01/26,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1389/10/13,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/10/06,1,1,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1391/09/21,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1393/03/19,1,2,35,999,999,999,999,3.64099E+14,1,
3.64099E+14,,5,1394/04/30,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1395/09/03,1,1,999,1,999,999,999,8.4E+14,1,1395/10/17
3.64099E+14,,1,1389/09/05,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/09/11,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/08/25,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/08/08,1,1,45,1,999,999,999,8.4E+14,1,
3.64099E+14,,3,1392/03/11,2,1,999,1,1,999,1,0,1,
3.64099E+14,,4,1393/09/20,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1389/11/06,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/12/02,1,2,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/11/11,1,2,38,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1390/11/12,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1391/10/21,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1392/12/07,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1394/06/20,1,1,999,1,999,999,999,0,1,
3.64099E+14,,6,1395/10/23,1,1,999,1,999,999,999,8.4E+14,1,1395/11/12
3.64099E+14,,1,1389/12/11,1,2,45,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1389/11/29,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/03/13,1,2,36,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/02/18,1,2,31,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/06/10,1,2,39,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1391/09/11,1,2,41,999,999,999,999,2.50002E+14,1,
3.64099E+14,,3,1392/10/25,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1394/02/26,1,2,39,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/04/04,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/04/18,1,2,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/10/07,1,1,43,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/12/13,1,2,999,1,999,999,999,1.24E+14,1,
3.64099E+14,,3,1393/02/13,1,2,38,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1390/11/05,1,1,42,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/01/31,1,2,27.5,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/02/19,1,2,29,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/02/08,1,2,37,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/03/04,1,999,999,4,999,999,999,0,999,
3.64099E+14,,1,1390/03/24,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/05/26,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/05/11,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1392/05/22,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1393/07/07,1,2,45,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1390/07/19,1,1,45,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/12/23,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1392/12/07,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/07/01,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/11/27,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1390/08/04,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/11/26,1,2,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/07/16,1,2,40,1,999,999,999,8.4E+14,1,
