RegNo,BodyNo,HerdCode,BirthDate,BloodPercent,FatherCode,MotherCode,CancelDate,CompletedDate
3.64099E+14,465,,1391/05/22,100,8.4E+14,3.64099E+14,1396/07/01,1391/06/10
3.64099E+14,466,,1391/05/27,100,3.64099E+14,3.64099E+14,1397/09/24,1391/06/10
3.64099E+14,467,,1391/06/21,100,3.64099E+14,3.64099E+14,1395/02/28,1391/10/05
3.64099E+14,468,,1391/06/27,100,8.4E+14,3.64009E+14,1394/07/17,1391/10/05
3.64099E+14,469,,1391/06/31,100,8.4E+14,3.64009E+14,1397/09/24,1391/10/05
3.64099E+14,470,,1391/07/07,100,8.4E+14,3.64099E+14,1393/05/01,1391/10/05
3.64099E+14,471,,1391/07/25,100,3.64099E+14,3.64099E+14,1395/06/22,1391/10/05
3.64099E+14,472,,1391/07/25,100,3.64099E+14,3.64099E+14,1397/10/08,1391/10/05
3.64099E+14,473,,1391/08/07,100,8.4E+14,3.64099E+14,1397/04/02,1391/10/05
3.64099E+14,474,,1391/08/09,100,8.4E+14,3.64009E+14,1396/02/24,1391/10/05
3.64099E+14,479,,1391/09/17,100,8.4E+14,3.64099E+14,1397/07/01,1391/10/05
3.64099E+14,480,,1391/10/09,100,2.50002E+14,3.64099E+14,1396/12/27,1391/12/04
3.64099E+14,481,,1391/10/10,100,2.50002E+14,3.64099E+14,1395/01/05,1392/01/10
3.64099E+14,482,,1391/10/10,100,2.50002E+14,3.64099E+14,1395/01/16,1392/01/10
3.64099E+14,484,,1391/11/02,100,3.64099E+14,3.64009E+14,1397/10/08,1392/01/10
3.64099E+14,487,,1391/11/12,100,3.64099E+14,3.64099E+14,1395/08/29,1392/01/10
3.64099E+14,489,,1391/11/23,100,8.40003E+14,3.64009E+14,1396/07/01,1392/01/10
3.64099E+14,491,,1391/12/03,100,8.40003E+14,3.64009E+14,1397/10/08,1392/06/10
3.64099E+14,492,,1391/12/13,100,1.24E+14,3.64099E+14,1396/02/05,1392/06/10
3.64099E+14,494,,1391/12/17,100,1.24E+14,3.64009E+14,1395/01/16,1392/06/10
3.64099E+14,495,,1391/12/25,100,3.64099E+14,3.64099E+14,1397/09/24,1392/06/10
3.64099E+14,496,,1392/01/15,100,3.64099E+14,3.64099E+14,1395/01/05,1392/06/10
3.64099E+14,498,,1392/02/15,100,1.24E+14,3.64099E+14,1397/06/01,1392/06/10
3.64099E+14,499,,1392/03/16,100,8.4E+14,3.64099E+14,1397/10/11,1392/06/10
3.64099E+14,500,,1392/03/19,100,8.4E+14,3.64099E+14,1395/02/28,1392/06/10
3.64099E+14,501,,1392/04/09,100,8.4E+14,3.64009E+14,1396/02/05,1392/06/10
3.64099E+14,502,,1392/04/27,100,8.4E+14,3.64099E+14,1397/09/24,1392/06/10
3.64099E+14,503,,1392/05/22,100,3.64099E+14,3.64099E+14,1395/08/01,1393/05/01
3.64099E+14,505,,1392/06/14,100,8.4E+14,3.64099E+14,1394/10/01,1393/05/01
3.64099E+14,506,,1392/06/15,100,8.4E+14,3.64009E+14,1394/11/03,1393/05/01
3.64099E+14,507,,1392/06/16,100,3.64099E+14,3.64099E+14,1396/02/02,1393/05/01
3.64099E+14,508,,1392/07/26,100,3.64099E+14,3.64099E+14,1396/12/01,1393/05/01
3.64099E+14,509,,1392/08/25,100,3.64099E+14,3.64009E+14,1397/09/24,1393/05/01
3.64099E+14,510,,1392/08/28,100,3.80016E+14,3.64099E+14,1395/03/24,1393/05/01
3.64099E+14,511,,1392/09/08,100,3.64099E+14,3.64099E+14,1397/09/24,1393/05/01
3.64099E+14,512,,1392/09/25,100,3.64099E+14,3.64099E+14,1397/09/24,1393/05/01
3.64099E+14,514,,1392/10/25,100,3.64099E+14,3.64099E+14,1396/02/05,1393/05/01
3.64099E+14,515,,1392/11/04,100,8.4E+14,3.64009E+14,1396/02/05,1393/05/01
3.64099E+14,517,,1392/11/08,100,8.4E+14,3.64009E+14,1396/02/05,1393/07/30
3.64099E+14,518,,1392/11/09,100,8.4E+14,3.64099E+14,1395/03/24,1393/01/01
3.64099E+14,519,,1392/11/11,100,8.4E+14,3.64099E+14,1396/12/01,1393/07/30
3.64099E+14,520,,1392/11/18,100,8.4E+14,3.64099E+14,1396/11/01,1393/07/30
3.64099E+14,521,,1392/11/27,100,8.4E+14,3.64009E+14,1396/02/05,1393/07/30
3.64099E+14,522,,1392/12/02,100,3.64099E+14,3.64009E+14,1397/01/01,1393/07/30
3.64099E+14,523,,1392/12/08,100,3.64099E+14,3.64009E+14,1396/02/05,1393/07/30
3.64099E+14,524,,1392/12/26,100,3.64099E+14,3.64099E+14,1396/02/02,1393/07/30
3.64099E+14,525,,1392/12/19,100,8.4E+14,3.64009E+14,1396/07/01,1393/07/30
3.64099E+14,526,,1392/12/25,100,3.64099E+14,3.64099E+14,1396/05/05,1393/07/30
3.64099E+14,527,,1393/01/08,100,3.80016E+14,3.64099E+14,1395/01/29,1393/07/30
3.64099E+14,530,,1393/02/18,100,3.64099E+14,3.64099E+14,1397/09/24,1393/07/30
3.64099E+14,531,,1393/03/03,100,3.64099E+14,3.64099E+14,1395/07/01,1393/07/30
3.64099E+14,532,,1393/03/08,100,8.4E+14,3.64009E+14,1396/02/02,1393/07/30
3.64099E+14,533,,1393/03/16,100,3.64099E+14,3.64099E+14,1396/11/01,1393/07/30
3.64099E+14,535,,1393/04/08,100,3.64099E+14,3.64009E+14,1397/06/01,1393/07/30
3.64099E+14,536,,1393/04/25,100,8.4E+14,3.64009E+14,1396/02/02,1393/07/30
3.64099E+14,537,,1393/04/30,100,3.64099E+14,3.64099E+14,1396/05/05,1393/07/30
3.64099E+14,539,,1393/06/06,100,3.64099E+14,3.64009E+14,1397/07/07,1393/07/30
3.64099E+14,540,,1393/06/28,100,3.64099E+14,3.64009E+14,1396/05/05,1393/07/30
3.64099E+14,544,,1393/07/26,100,3.64099E+14,3.64099E+14,1394/05/19,1394/02/02
3.64099E+14,542,,1393/07/07,100,3.64099E+14,3.64099E+14,1397/09/24,1394/02/02
3.64099E+14,545,,1393/08/02,100,3.64099E+14,3.64099E+14,1396/05/05,1394/02/02
3.64099E+14,546,,1393/08/03,100,3.64099E+14,3.64009E+14,1396/12/01,1394/02/02
3.64099E+14,548,,1393/08/14,100,8.4E+14,3.64099E+14,1397/07/01,1394/02/02
3.64099E+14,549,,1393/08/23,100,8.4E+14,3.64099E+14,1395/10/26,1394/02/02
3.64099E+14,553,,1393/09/07,100,3.64099E+14,3.64099E+14,1397/09/24,1394/02/14
3.64099E+14,554,,1393/09/20,100,3.64099E+14,3.64099E+14,1394/02/30,1394/02/14
3.64099E+14,555,,1393/09/24,100,3.64099E+14,3.64009E+14,1396/02/02,1394/02/14
3.64099E+14,557,,1393/10/15,100,8.4E+14,3.64099E+14,1396/05/05,1394/02/14
3.64099E+14,559,,1393/10/19,100,8.4E+14,3.64099E+14,1397/09/24,1394/02/14
3.64099E+14,560,,1393/11/11,100,8.4E+14,3.64009E+14,1397/09/24,1394/02/14
3.64099E+14,562,,1393/11/16,100,8.4E+14,3.64009E+14,1397/09/24,1394/02/14
3.64099E+14,565,,1393/12/17,100,8.4E+14,3.64099E+14,1396/05/05,1394/02/07
3.64099E+14,566,,1393/12/12,100,8.4E+14,3.64099E+14,1394/02/30,1394/02/07
3.64099E+14,567,,1393/12/20,100,8.4E+14,3.64099E+14,1397/10/08,1394/02/07
3.64099E+14,568,,1393/12/23,100,3.64099E+14,3.64099E+14,1397/09/24,1394/02/07
3.64099E+14,569,,1393/12/28,100,8.4E+14,3.64099E+14,1396/05/05,1394/02/07
3.64099E+14,570,,1393/12/28,100,8.4E+14,3.64009E+14,1396/02/02,1394/02/07
3.64099E+14,571,,1392/10/07,100,3.64099E+14,3.64099E+14,1396/05/05,1394/02/07
3.64099E+14,572,,1394/01/12,100,3.64099E+14,3.64099E+14,1397/09/24,1394/02/07
3.64099E+14,574,,1394/01/18,100,8.4E+14,3.64099E+14,1397/07/01,1394/02/07
3.64099E+14,576,,1394/02/14,100,8.4E+14,3.64009E+14,1397/10/08,1394/06/01
3.64099E+14,578,,1394/02/26,100,8.4E+14,3.64099E+14,1396/05/05,1394/06/01
3.64099E+14,579,,1394/03/02,100,8.4E+14,3.64009E+14,1396/05/05,1394/06/01
3.64099E+14,581,,1394/03/20,100,3.64099E+14,3.64009E+14,1396/05/05,1394/06/01
3.64099E+14,582,,1394/03/30,100,3.64099E+14,3.64099E+14,1397/07/02,1394/06/01
3.64099E+14,583,,1394/04/30,100,3.64099E+14,3.64099E+14,1397/09/24,1394/06/04
3.64099E+14,584,,1394/05/04,100,3.64099E+14,3.64099E+14,1396/12/01,1394/06/04
3.64099E+14,585,,1394/05/23,100,3.64099E+14,3.64009E+14,1397/09/24,1394/06/04
3.64099E+14,586,,1394/06/10,100,8.4E+14,3.64009E+14,1396/11/01,1394/12/01
3.64099E+14,589,,1394/07/24,100,3.64099E+14,3.64009E+14,1397/09/24,1394/12/01
3.64099E+14,591,,1394/08/06,100,3.64099E+14,3.64099E+14,1397/10/08,1394/12/01
3.64099E+14,592,,1394/08/07,100,3.64099E+14,3.64009E+14,1397/09/24,1394/12/01
3.64099E+14,595,,1394/09/01,100,8.40003E+14,3.64009E+14,1397/09/24,1394/12/01
3.64099E+14,598,,1394/09/21,100,8.4E+14,3.64099E+14,1397/10/08,1394/12/01
3.64099E+14,601,,1394/10/12,100,8.4E+14,3.64099E+14,1397/10/08,1394/12/01
3.64099E+14,604,,1394/10/17,100,8.40003E+14,3.64099E+14,1397/09/24,1394/12/01
3.64099E+14,605,,1394/10/18,100,8.40003E+14,3.64009E+14,1397/10/08,1394/12/01
3.64099E+14,607,,1394/10/27,100,3.64099E+14,3.64099E+14,1396/12/01,1394/12/01
3.64099E+14,608,,1394/11/15,100,8.4E+14,3.64099E+14,1397/04/02,1394/12/01
3.64099E+14,609,,1394/11/20,100,8.4E+14,3.64009E+14,1397/09/24,1394/12/01
3.64099E+14,612,,1394/11/26,100,8.4E+14,3.64099E+14,1397/09/24,1394/12/01
3.64099E+14,618,,1394/12/25,100,8.4E+14,3.64099E+14,1397/09/24,1395/04/01
3.64099E+14,619,,1394/12/25,100,8.4E+14,3.64099E+14,1397/10/08,1395/04/01
3.64099E+14,620,,1394/12/26,100,8.4E+14,3.64009E+14,1398/02/01,1395/04/01
3.64099E+14,621,,1395/01/02,100,8.4E+14,3.64099E+14,1397/07/07,1395/04/01
3.64099E+14,623,,1395/01/14,100,3.64099E+14,3.64009E+14,1398/02/01,1395/04/07
3.64099E+14,626,,1395/02/18,100,3.64099E+14,3.64009E+14,1397/09/24,1395/04/06
3.64099E+14,627,,1395/02/20,100,3.64099E+14,3.64099E+14,1397/09/24,1395/04/06
3.64099E+14,629,,1395/03/29,100,8.4E+14,3.64099E+14,1399/06/01,1395/04/06
3.64099E+14,630,,1395/04/02,100,8.4E+14,3.64099E+14,1402/02/20,1395/04/06
3.64099E+14,631,,1395/04/04,100,8.4E+14,3.64009E+14,1397/09/24,1395/08/09
3.64099E+14,633,,1395/05/17,100,8.40003E+14,3.64099E+14,1397/08/20,1395/08/09
3.64099E+14,635,,1395/07/03,100,3.64099E+14,3.64009E+14,1398/01/03,1395/08/09
3.64099E+14,636,,1395/07/03,100,3.64099E+14,3.64099E+14,1403/04/20,1395/08/09
3.64099E+14,637,,1395/07/05,100,3.64099E+14,3.64099E+14,1397/09/24,1395/08/09
3.64099E+14,638,,1395/07/10,100,3.64099E+14,3.64099E+14,1397/08/20,1395/08/09
3.64099E+14,639,,1395/08/04,100,3.64099E+14,3.64099E+14,1397/09/24,1396/04/04
3.64099E+14,640,,1395/08/14,100,3.64099E+14,3.64099E+14,1397/11/06,1396/04/04
3.64099E+14,641,,1395/08/17,100,3.64099E+14,3.64099E+14,1399/07/09,1396/04/04
3.64099E+14,642,,1395/08/28,100,8.4E+14,3.64099E+14,1401/04/10,1396/04/04
3.64099E+14,643,,1395/09/02,100,8.4E+14,3.64099E+14,1398/03/04,1396/04/04
3.64099E+14,644,,1395/09/08,100,3.64099E+14,3.64099E+14,1399/06/01,1396/04/04
3.64099E+14,646,,1395/09/23,100,3.64099E+14,3.64099E+14,1401/02/10,1396/04/04
3.64099E+14,647,,1395/09/23,100,3.64099E+14,3.64099E+14,1397/09/24,1396/04/04
3.64099E+14,648,,1395/10/19,100,8.4E+14,3.64099E+14,1402/06/05,1396/04/04
3.64099E+14,649,,1395/10/20,100,8.4E+14,3.64099E+14,1401/02/10,1396/04/04
3.64099E+14,650,,1395/10/22,100,8.4E+14,3.64009E+14,1397/03/19,1396/04/04
3.64099E+14,651,,1395/11/02,100,3.64099E+14,3.64099E+14,1403/08/17,1396/04/04
3.64099E+14,652,,1395/11/07,100,3.64099E+14,3.64099E+14,1399/07/06,1396/04/04
3.64099E+14,653,,1395/11/12,100,3.64099E+14,3.64099E+14,0,1396/04/04
3.64099E+14,654,,1395/11/12,100,8.4E+14,3.64099E+14,1399/10/19,1396/04/04
3.64099E+14,655,,1395/11/27,100,8.40003E+14,3.64099E+14,0,1396/04/04
3.64099E+14,656,,1395/11/28,100,8.40003E+14,3.64099E+14,1402/03/12,1396/04/04
3.64099E+14,657,,1395/11/29,100,8.40003E+14,3.64099E+14,1402/03/24,1396/04/04
3.64099E+14,658,,1395/12/07,100,8.40003E+14,3.64099E+14,1401/02/10,1396/04/04
3.64099E+14,659,,1395/12/08,100,8.40003E+14,3.64099E+14,1403/03/15,1396/04/04
3.64099E+14,660,,1395/12/17,100,8.40003E+14,3.64099E+14,1402/11/28,1396/04/04
3.64099E+14,661,,1395/12/20,100,8.40003E+14,3.64099E+14,1402/06/05,1396/04/04
3.64099E+14,662,,1395/12/20,100,8.40003E+14,3.64099E+14,1398/02/01,1396/04/04
3.64099E+14,663,,1395/12/26,100,8.40003E+14,3.64099E+14,0,1396/04/04
3.64099E+14,665,,1396/01/10,100,8.40003E+14,3.64099E+14,1400/11/05,1396/04/04
3.64099E+14,666,,1396/01/24,100,8.40003E+14,3.64099E+14,1403/04/13,1396/04/04
3.64099E+14,667,,1396/02/03,100,3.64099E+14,3.64009E+14,1403/07/17,1396/04/04
3.64099E+14,668,,1396/02/08,100,3.64099E+14,3.64099E+14,0,1396/04/04
3.64099E+14,669,,1396/02/13,100,3.64099E+14,3.64099E+14,1401/02/10,1396/06/05
3.64099E+14,670,,1396/02/15,100,8.40003E+14,3.64099E+14,1398/03/01,1396/06/05
3.64099E+14,671,,1396/02/20,100,3.64099E+14,3.64099E+14,0,1396/06/05
3.64099E+14,672,,1396/02/25,100,3.64099E+14,3.64099E+14,0,1396/06/05
3.64099E+14,50,,1374/01/15,50,0,0,1382/01/01,1374/01/22
3.64099E+14,64,,1375/03/01,50,0,0,1382/01/01,1375/03/08
